country,year,co2_per_dollar,co2_total,co2_per_capita,nuclear_usage,gdp,life_exp,nox_total,population,primary_completion,renewable_usage,income,region
Ireland,1997,0.300260597901057,36150,9.83895414775197,0,120395417356.467,75.9853658536585,520,3674171,NA,4.10889329066992,High income,Europe & Central Asia
Ireland,1998,0.295329073872139,38670,10.4156117279734,0,130938683052.729,76.1804878048781,590,3712696,92.4510803222656,5.60398505603985,High income,Europe & Central Asia
Ireland,1999,0.278336799844239,40280,10.727642001435,0,144716760494.988,76.0829268292683,370,3754786,96.4492416381836,5.16425453710085,High income,Europe & Central Asia
Ireland,2000,0.269202817885276,42620,11.2005390555071,0,158319293738.46,76.5365853658537,390,3805174,96.6412124633789,5.00570269927766,High income,Europe & Central Asia
Ireland,2001,0.269378137119328,44910,11.6159279176192,0,166717315964.309,77.1341463414634,410,3866243,94.7130737304688,4.16937317310815,High income,Europe & Central Asia
Ireland,2002,0.249451485364084,44040,11.2005578915484,0,176547355233.11,77.6341463414634,420,3931947,94.9661331176758,5.5629352332649,High income,Europe & Central Asia
Ireland,2003,0.243153142976408,44220,11.0646234562511,0,181860696755.585,78.1390243902439,420,3996521,94.8736190795898,4.57745062547766,High income,Europe & Central Asia
Ireland,2004,0.23099714744351801,44860,11.0214035361851,0,194201532341.298,78.5390243902439,410,4070262,95.5203628540039,5.52845528455285,High income,Europe & Central Asia
Ireland,2005,0.227815788796843,46780,11.2454247852239,0,205341342876.444,78.9439024390244,420,4159914,94.9569473266602,7.30898306407555,High income,Europe & Central Asia
Ireland,2006,0.221785781576658,47810,11.1873129646707,0,215568372598.651,79.2414634146342,420,4273591,NA,9.12745242661159,High income,Europe & Central Asia
Ireland,2007,0.207131742015111,47020,10.6889338390913,0,227005284378.72,79.6414634146341,410,4398942,NA,10.0333967752361,High income,Europe & Central Asia
Ireland,2008,0.213771331987168,46350,10.3239883605106,0,216820466847.174,80.0951219512195,410,4489544,NA,11.9967901564799,High income,Europe & Central Asia
Ireland,2009,0.199356924182278,41020,9.04445608136042,0,205761601550.866,80.190243902439,380,4535375,NA,14.6934687745905,High income,Europe & Central Asia
Ireland,2010,0.194055692710645,40630,8.90978486476885,0,209372883796.731,80.7439024390244,370,4560155,NA,13.2311186825667,High income,Europe & Central Asia
Ireland,2011,0.171825455935489,36360,7.93871902786062,0,211610088866.293,80.7463414634146,350,4580084,NA,19.9639228390517,High income,Europe & Central Asia
Ireland,2012,0.175414291439232,37100,8.0660362693343,0,211499300858.576,80.8463414634146,340,4599533,NA,19.365535536642,High income,Europe & Central Asia
Ireland,2013,0.166776366164509,35720,7.72522089979359,0,214179028009.074,80.9487804878049,330,4623816,97.8153762817383,22.0058651026393,High income,Europe & Central Asia
Ireland,2014,0.152678678955997,35550,7.63245694263742,0,232841941278.82,81.3487804878049,330,4657740,99.8377304077148,24.7597644141352,High income,Europe & Central Asia
Ireland,2015,0.126911564992734,36990,7.8669371072513,0,291462799328.949,81.4536585365854,330,4701957,98.7077789306641,27.9654080216378,High income,Europe & Central Asia
Ireland,2016,0.130154769639913,38710,8.14033080739843,NA,297415147420.993,81.6536585365854,360,4755335,99.6918792724609,NA,High income,Europe & Central Asia
Ireland,2017,0.115831867707797,37530,7.80673413504381,NA,324004099585.745,82.1560975609756,360,4807388,98.2880630493164,NA,High income,Europe & Central Asia
Ireland,2018,0.105049452974894,37110,7.62432519277565,NA,353262191749.526,82.2560975609756,360,4867316,97.3283386230469,NA,High income,Europe & Central Asia
Israel,1971,NA,16248.477,5.2943880742913,0,NA,71.7190243902439,44.99232306,3069000,NA,NA,High income,Middle East & North Africa
Israel,1972,NA,16934.206,5.37935387547649,0,NA,71.0780487804878,46.77516034,3148000,NA,NA,High income,Middle East & North Africa
Israel,1973,NA,19310.422,5.89091580231849,0,NA,71.6934146341464,49.88929448,3278000,NA,NA,High income,Middle East & North Africa
Israel,1974,NA,19446.101,5.75839532129109,0,NA,71.6617073170732,50.01290915,3377000,NA,NA,High income,Middle East & North Africa
Israel,1975,NA,19647.786,5.68676874095514,0,NA,72.0451219512195,51.26921329,3455000,NA,NA,High income,Middle East & North Africa
Israel,1976,NA,19611.116,5.55083951316162,0,NA,72.9560975609756,51.5941431597,3533000,NA,NA,High income,Middle East & North Africa
Israel,1977,NA,19893.475,5.50608220315527,0,NA,72.9585365853659,53.4886670599,3613000,NA,NA,High income,Middle East & North Africa
Israel,1978,NA,21176.925,5.73900406504065,0,NA,73.2073170731707,57.6066000293,3690000,NA,NA,High income,Middle East & North Africa
Israel,1979,NA,21019.244,5.55183412572636,0,NA,73.5073170731707,58.5518721018,3786000,NA,NA,High income,Middle East & North Africa
Israel,1980,NA,21147.589,5.45322047447138,0,NA,73.8756097560976,57.9623331916,3878000,NA,NA,High income,Middle East & North Africa
Israel,1981,NA,21213.595,5.36238498483316,0,NA,74.2609756097561,59.8660451539,3956000,NA,NA,High income,Middle East & North Africa
Israel,1982,NA,24081.189,5.973998759613,0,NA,74.109756097561,73.68215191465,4031000,NA,NA,High income,Middle East & North Africa
Israel,1983,NA,23938.176,5.83146796589525,0,NA,74.4585365853658,82.96261571465,4105000,NA,NA,High income,Middle East & North Africa
Israel,1984,NA,23743.825,5.70902260158692,0,NA,74.8073170731707,89.89006318591,4159000,NA,NA,High income,Middle East & North Africa
Israel,1985,NA,24869.594,5.87516985589416,0,NA,75.2073170731707,100.00066978591,4233000,NA,NA,High income,Middle East & North Africa
Israel,1986,NA,26626.087,6.19355361712026,0,NA,74.9560975609756,107.54542971465,4299000,NA,NA,High income,Middle East & North Africa
Israel,1987,NA,27385.156,6.26806042572671,0,NA,75.2585365853659,107.6502340233,4369000,NA,NA,High income,Middle East & North Africa
Israel,1988,NA,30051.065,6.76521049076992,0,NA,74.4365853658537,121.0790595712,4442000,NA,NA,High income,Middle East & North Africa
Israel,1989,NA,31756.22,7.02882248782647,0,NA,76.3073170731707,128.1364399539,4518000,NA,NA,High income,Middle East & North Africa
Israel,1990,NA,33800,7.25321888412017,0,NA,76.6073170731707,110,4660000,NA,0.0143554407120299,High income,Middle East & North Africa
Israel,1991,NA,34520,6.97514649424126,0,NA,76.7585365853659,120,4949000,NA,0.0278888165845496,High income,Middle East & North Africa
Israel,1992,NA,36860,7.19500292797189,0,NA,76.5048780487805,130,5123000,NA,0.115335666560611,High income,Middle East & North Africa
Israel,1993,NA,40500,7.69815624406006,0,NA,77.1536585365854,140,5261000,NA,0.0999423409571401,High income,Middle East & North Africa
Israel,1994,NA,43360,8.03111687349509,0,NA,77.4024390243903,150,5399000,NA,0.080917534477906,High income,Middle East & North Africa
Israel,1995,0.312110272487546,46770,8.4346257889991,0,149850883238.283,77.4512195121951,160,5545000,NA,0.0821692686935086,High income,Middle East & North Africa
Israel,1996,0.309709086191292,48730,8.56113843991567,0,157341202349.814,78.1048780487805,170,5692000,NA,0.0737757830991977,High income,Middle East & North Africa
Israel,1997,0.311858014046211,50970,8.73372172721042,0,163439763303.461,78,180,5836000,NA,0.0712250712250712,High income,Middle East & North Africa
Israel,1998,0.303032613275122,51500,8.62502093451683,0,169948704343.725,78.1487804878049,190,5971000,NA,0.0658674746410223,High income,Middle East & North Africa
Israel,1999,0.302396357933911,52980,8.64979591836735,0,175200522790.618,78.6585365853659,200,6125000,NA,0.0841514726507714,High income,Middle East & North Africa
Israel,2000,0.302512392320791,57000,9.06344410876133,0,188422033103.212,78.9536585365854,210,6289000,NA,0.0726659009399686,High income,Middle East & North Africa
Israel,2001,0.307248703766661,57950,8.99984469638143,0,188609420608.036,79.4073170731707,210,6439000,NA,0.0455052217241929,High income,Middle East & North Africa
Israel,2002,0.32368532488485,61080,9.29680365296804,0,188701789374.384,79.4512195121951,210,6570000,105.721870422363,0.0703296703296703,High income,Middle East & North Africa
Israel,2003,0.329573421527289,62890,9.40101947770453,0,190822426482.57,79.6487804878049,220,6689700,105.793449401855,0.091409621394103,High income,Middle East & North Africa
Israel,2004,0.317643177486978,63160,9.27595829049787,0,198839466660.95,80.1463414634146,210,6809000,109.427391052246,0.0824890543370207,High income,Middle East & North Africa
Israel,2005,0.295417136771321,60990,8.80073880607783,0,206453832254.192,80.1512195121951,210,6930100,105.378997802734,0.0802436113740175,High income,Middle East & North Africa
Israel,2006,0.295088889033184,64330,9.12003629300934,0,218002108485.914,80.5536585365854,210,7053700,103.948249816895,0.0494481585505756,High income,Middle East & North Africa
Israel,2007,0.288867661162097,66590,9.27424409130792,0,230520784957.764,80.5048780487805,220,7180100,104.747352600098,0.0446162998215348,High income,Middle East & North Africa
Israel,2008,0.280918198294386,66700,9.12598511383538,0,237435667767.249,80.9512195121951,210,7308800,101.455642700195,0.0561383811094348,High income,Middle East & North Africa
Israel,2009,0.274253110758847,65720,8.77952335150155,0,239632651087.003,81.4048780487805,200,7485600,104.58455657959,0.179973821989529,High income,Middle East & North Africa
Israel,2010,0.278690427720011,70510,9.24891127551288,0,253004742849.792,81.6024390243903,200,7623600,102.827079772949,0.290146950896895,High income,Middle East & North Africa
Israel,2011,0.263760567526399,69820,8.99070282520796,0,264709773165.816,81.6560975609756,190,7765800,102.118881225586,0.504365019521105,High income,Middle East & North Africa
Israel,2012,0.280514477299295,76060,9.61506857973579,0,271144650829.725,81.7048780487805,190,7910500,107.08470916748,0.76821738647366,High income,Middle East & North Africa
Israel,2013,0.237141107967527,67000,8.31317079223277,0,282532204450.924,82.0560975609756,180,8059500,102.85440826416,0.931150321255015,High income,Middle East & North Africa
Israel,2014,0.220394475860507,64710,7.87638302274913,0,293609899918.529,82.1536585365854,170,8215700,103.638198852539,1.5144788120961,High income,Middle East & North Africa
Israel,2015,0.220376679727188,66140,7.89250724931683,0,300122499721.281,82.0512195121951,160,8380100,110.057029724121,1.89020023043627,High income,Middle East & North Africa
Israel,2016,0.209430527730764,65260,7.63632108588813,NA,311606911881.995,82.4073170731707,170,8546000,103.578750610352,NA,High income,Middle East & North Africa
Israel,2017,0.204656875539074,66040,7.57921797711544,NA,322686446893.358,82.5512195121951,170,8713300,105.557968139648,NA,High income,Middle East & North Africa
Israel,2018,0.185586761672653,61970,6.97640383662809,NA,333913903348.913,82.8024390243903,170,8882800,102.439750671387,NA,High income,Middle East & North Africa
Italy,1971,0.361470813401368,311588.657,5.76231822654687,2.71546158812137,862002257023.225,71.8068292682927,1534.15141089,54073490,97.3062210083008,NA,High income,Europe & Central Asia
Italy,1972,0.368052096109255,328970.237,6.04932145389196,2.70811238741094,893814328128.011,72.0753658536586,1587.834578587,54381345,99.3364334106445,NA,High income,Europe & Central Asia
Italy,1973,0.37004477738589,354320.208,6.47143578376782,2.18321798827094,957506306407.098,72.0263414634146,1644.833729701,54751406,99.1287994384766,NA,High income,Europe & Central Asia
Italy,1974,0.355787795689235,359406.337,6.52151472192381,2.31415502802774,1010170504313.55,72.7343902439025,1669.159068923,55110868,100.307693481445,NA,High income,Europe & Central Asia
Italy,1975,0.346098381571419,342310.783,6.17432544192339,2.60670334344003,989056295050.496,72.6473170731708,1628.2190822,55441001,107.966178894043,NA,High income,Europe & Central Asia
Italy,1976,0.346674716488621,367312.389,6.5923162173406,2.35315206171229,1059530365295.78,72.9919512195122,1671.259018316,55718260,106.097229003906,NA,High income,Europe & Central Asia
Italy,1977,0.327771174945083,356175.71,6.36534883105407,2.05203748833036,1086659649249.74,73.3646341463415,1694.598128839,55955411,105.527267456055,NA,High income,Europe & Central Asia
Italy,1978,0.332690014423195,373234.594,6.64648995729563,2.55777817570573,1121868940512.39,73.6931707317073,1741.21993562,56155143,102.564338684082,NA,High income,Europe & Central Asia
Italy,1979,0.325951675744277,387466.221,6.88000191555952,1.46816462661803,1188722899231.18,74.0026829268293,1865.8930597,56317749,102.056732177734,NA,High income,Europe & Central Asia
Italy,1980,0.316365079120557,388969.691,6.89248498105296,1.20344026946597,1229496289796.81,73.9431707317073,1885.72524367,56433883,103.544860839844,NA,High income,Europe & Central Asia
Italy,1981,0.304885341556812,378020.029,6.69042163794259,1.51267923600478,1239876036905.37,74.3539024390244,1849.73549576,56501675,100.507820129395,NA,High income,Europe & Central Asia
Italy,1982,0.296931796935622,369681.271,6.53799211538689,3.74203909231903,1245003986825.13,74.8146341463415,1858.16878071,56543548,101.039016723633,NA,High income,Europe & Central Asia
Italy,1983,0.286897280002382,361364.515,6.38858712687491,3.21083343975037,1259560616946.25,74.640243902439,1841.63314666,56564074,100.125549316406,NA,High income,Europe & Central Asia
Italy,1984,0.282765700342868,367649.753,6.4982516836696,3.83386403616202,1300192182270.36,75.389512195122,1890.62245131,56576718,100.117088317871,NA,High income,Europe & Central Asia
Italy,1985,0.278424436660137,372134.494,6.57561937220194,3.8543215702629,1336572674668.83,75.4707317073171,1944.03723722,56593071,102.225379943848,NA,High income,Europe & Central Asia
Italy,1986,0.266551331277398,366454.311,6.47489764984918,4.6364382328807,1374798277104.21,75.7707317073171,1955.98341675,56596155,101.753707885742,NA,High income,Europe & Central Asia
Italy,1987,0.270441907465188,383670.876,6.77840612893578,0.0877493797026607,1418681296830.4,76.219512195122,1968.74459465,56601931,100.407249450684,NA,High income,Europe & Central Asia
Italy,1988,0.263688101657714,389780.098,6.88301251465496,0,1478186143210.83,76.3707317073171,2137.70375918,56629288,99.8417129516602,NA,High income,Europe & Central Asia
Italy,1989,0.267561642962041,408907.17,7.21535767510112,0,1528272757908.02,76.819512195122,2304.89575321,56671781,100.188743591309,NA,High income,Europe & Central Asia
Italy,1990,0.260011925926794,405260,7.14501816314887,0,1558620815393.29,76.9707317073171,4650,56719240,100.682006835938,16.3760221818745,High income,Europe & Central Asia
Italy,1991,0.255320459046488,404070,7.11910727906388,0,1582599379262.55,77.0195121951219,4780,56758521,97.9619064331055,20.846513373831,High income,Europe & Central Asia
Italy,1992,0.252080047752035,402270,7.08258154154983,0,1595802617411.85,77.419512195122,4760,56797087,98.4338989257813,20.5539188388093,High income,Europe & Central Asia
Italy,1993,0.250873230615674,396930,6.98429142363747,0,1582193520711.18,77.7219512195122,4690,56831821,NA,20.5797629070058,High income,Europe & Central Asia
Italy,1994,0.242719636394981,392290,6.90124095321532,0,1616226877340.99,77.9219512195122,4630,56843400,99.6760330200195,21.0894465331818,High income,Europe & Central Asia
Italy,1995,0.250420247272118,416420,7.32562417028845,0,1662884708948.87,78.1707317073171,4840,56844303,98.3476104736328,17.466001584065,High income,Europe & Central Asia
Italy,1996,0.244751940045683,412150,7.2484692785813,0,1683949879715.24,78.5219512195122,4850,56860281,99.0649719238281,19.3080142691251,High income,Europe & Central Asia
Italy,1997,0.242318249018075,415520,7.30387208577226,0,1714769736426.27,78.8243902439024,4900,56890372,95.8062591552734,18.7430027096753,High income,Europe & Central Asia
Italy,1998,0.244223678225602,426370,7.49243358572755,0,1745817617266.98,78.9756097560976,5010,56906744,NA,18.3225246890461,High income,Europe & Central Asia
Italy,1999,0.244059314124025,433010,7.60783590406948,0,1774199856105.29,79.4243902439024,5010,56916317,100.713638305664,19.7932537463115,High income,Europe & Central Asia
Italy,2000,0.236940828284513,436300,7.66216803916005,0,1841388008807.42,79.7780487804878,4980,56942108,101.744873046875,18.8481927532313,High income,Europe & Central Asia
